year,cube,sex,measure,category,age_group,proportion_pct
2022,10,Females,Measured blood pressure,Less than 100,45-54,9.7
2022,10,Females,Measured blood pressure,Less than 100,55-64,4.6
2022,10,Females,Measured blood pressure,Less than 100,65 +,2.3
2022,10,Females,Measured blood pressure,Less than 100,25-44,16.6
2022,10,Females,Measured blood pressure,Less than 100,45-64,7.0
2022,10,Females,Measured blood pressure,Less than 100,65-74,2.8
2022,10,Females,Measured blood pressure,Less than 100,75 +,2.1
2022,10,Females,Measured blood pressure,Less than 100,18-44,18.4
2022,10,Females,Measured blood pressure,Less than 100,45 +,5.2
2022,10,Females,Measured blood pressure,Less than 100,Total 18 +,11.2
2022,10,Females,Measured blood pressure,100 to less than 110,18-24,32.8
2022,10,Females,Measured blood pressure,100 to less than 110,25-34,35.0
2022,10,Females,Measured blood pressure,100 to less than 110,35-44,29.4
2022,10,Females,Measured blood pressure,100 to less than 110,45-54,15.9
2022,10,Females,Measured blood pressure,100 to less than 110,55-64,11.7
2022,10,Females,Measured blood pressure,100 to less than 110,65 +,5.9
2022,10,Females,Measured blood pressure,100 to less than 110,25-44,32.1
2022,10,Females,Measured blood pressure,100 to less than 110,45-64,13.8
2022,10,Females,Measured blood pressure,100 to less than 110,65-74,8.2
2022,10,Females,Measured blood pressure,100 to less than 110,75 +,3.3
2022,10,Females,Measured blood pressure,100 to less than 110,18-44,32.4
2022,10,Females,Measured blood pressure,100 to less than 110,45 +,10.6
2022,10,Females,Measured blood pressure,100 to less than 110,Total 18 +,20.6
2022,10,Females,Measured blood pressure,110 to less than 120,18-24,27.9
2022,10,Females,Measured blood pressure,110 to less than 120,25-34,29.6
2022,10,Females,Measured blood pressure,110 to less than 120,35-44,28.7
2022,10,Females,Measured blood pressure,110 to less than 120,45-54,26.9
2022,10,Females,Measured blood pressure,110 to less than 120,55-64,19.3
2022,10,Females,Measured blood pressure,110 to less than 120,65 +,14.6
2022,10,Females,Measured blood pressure,110 to less than 120,25-44,29.0
2022,10,Females,Measured blood pressure,110 to less than 120,45-64,23.4
2022,10,Females,Measured blood pressure,110 to less than 120,65-74,16.2
2022,10,Females,Measured blood pressure,110 to less than 120,75 +,12.8
2022,10,Females,Measured blood pressure,110 to less than 120,18-44,28.8
2022,10,Females,Measured blood pressure,110 to less than 120,45 +,19.6
2022,10,Females,Measured blood pressure,110 to less than 120,Total 18 +,23.9
2022,10,Females,Measured blood pressure,120 to less than 130,18-24,11.1
2022,10,Females,Measured blood pressure,120 to less than 130,25-34,14.8
2022,10,Females,Measured blood pressure,120 to less than 130,35-44,15.2
2022,10,Females,Measured blood pressure,120 to less than 130,45-54,19.6
2022,10,Females,Measured blood pressure,120 to less than 130,55-64,24.7
2022,10,Females,Measured blood pressure,120 to less than 130,65 +,22.5
2022,10,Females,Measured blood pressure,120 to less than 130,25-44,15.1
2022,10,Females,Measured blood pressure,120 to less than 130,45-64,21.7
2022,10,Females,Measured blood pressure,120 to less than 130,65-74,22.5
2022,10,Females,Measured blood pressure,120 to less than 130,75 +,22.9
2022,10,Females,Measured blood pressure,120 to less than 130,18-44,14.3
2022,10,Females,Measured blood pressure,120 to less than 130,45 +,22.1
2022,10,Females,Measured blood pressure,120 to less than 130,Total 18 +,18.4
2022,10,Females,Measured blood pressure,130 to less than 140,18-24,4.6
2022,10,Females,Measured blood pressure,130 to less than 140,25-34,2.9
2022,10,Females,Measured blood pressure,130 to less than 140,35-44,6.3
2022,10,Females,Measured blood pressure,130 to less than 140,45-54,16.3
2022,10,Females,Measured blood pressure,130 to less than 140,55-64,19.1
2022,10,Females,Measured blood pressure,130 to less than 140,65 +,17.2
2022,10,Females,Measured blood pressure,130 to less than 140,25-44,4.6
2022,10,Females,Measured blood pressure,130 to less than 140,45-64,17.5
2022,10,Females,Measured blood pressure,130 to less than 140,65-74,17.0
2022,10,Females,Measured blood pressure,130 to less than 140,75 +,17.9
2022,10,Females,Measured blood pressure,130 to less than 140,18-44,4.4
2022,10,Females,Measured blood pressure,130 to less than 140,45 +,17.4
2022,10,Females,Measured blood pressure,130 to less than 140,Total 18 +,11.4
2022,10,Females,Measured blood pressure,140 to less than 150,18-24,0.9
2022,10,Females,Measured blood pressure,140 to less than 150,25-34,0.7
2022,10,Females,Measured blood pressure,140 to less than 150,35-44,2.4
2022,10,Females,Measured blood pressure,140 to less than 150,45-54,7.1
2022,10,Females,Measured blood pressure,140 to less than 150,55-64,10.2
2022,10,Females,Measured blood pressure,140 to less than 150,65 +,15.0
2022,10,Females,Measured blood pressure,140 to less than 150,25-44,1.4
2022,10,Females,Measured blood pressure,140 to less than 150,45-64,8.6
2022,10,Females,Measured blood pressure,140 to less than 150,65-74,15.4
2022,10,Females,Measured blood pressure,140 to less than 150,75 +,14.6
2022,10,Females,Measured blood pressure,140 to less than 150,18-44,1.3
2022,10,Females,Measured blood pressure,140 to less than 150,45 +,11.2
2022,10,Females,Measured blood pressure,140 to less than 150,Total 18 +,6.6
2022,10,Females,Measured blood pressure,150 to less than 160,18-24,0.0
2022,10,Females,Measured blood pressure,150 to less than 160,25-34,0.0
2022,10,Females,Measured blood pressure,150 to less than 160,35-44,0.5
2022,10,Females,Measured blood pressure,150 to less than 160,45-54,3.6
2022,10,Females,Measured blood pressure,150 to less than 160,55-64,5.0
2022,10,Females,Measured blood pressure,150 to less than 160,65 +,9.4
2022,10,Females,Measured blood pressure,150 to less than 160,25-44,0.2
2022,10,Females,Measured blood pressure,150 to less than 160,45-64,4.0
2022,10,Females,Measured blood pressure,150 to less than 160,65-74,9.4
2022,10,Females,Measured blood pressure,150 to less than 160,75 +,9.6
2022,10,Females,Measured blood pressure,150 to less than 160,18-44,0.2
2022,10,Females,Measured blood pressure,150 to less than 160,45 +,6.3
2022,10,Females,Measured blood pressure,150 to less than 160,Total 18 +,3.5
2022,10,Females,Measured blood pressure,160 to less than 170,18-24,0.0
2022,10,Females,Measured blood pressure,160 to less than 170,25-34,0.0
2022,10,Females,Measured blood pressure,160 to less than 170,35-44,0.7
2022,10,Females,Measured blood pressure,160 to less than 170,45-54,0.9
2022,10,Females,Measured blood pressure,160 to less than 170,55-64,4.6
2022,10,Females,Measured blood pressure,160 to less than 170,65 +,6.3
2022,10,Females,Measured blood pressure,160 to less than 170,25-44,0.2
2022,10,Females,Measured blood pressure,160 to less than 170,45-64,2.4
2022,10,Females,Measured blood pressure,160 to less than 170,65-74,4.0
2022,10,Females,Measured blood pressure,160 to less than 170,75 +,9.1
2022,10,Females,Measured blood pressure,160 to less than 170,18-44,0.2
2022,10,Females,Measured blood pressure,160 to less than 170,45 +,3.9
2022,10,Females,Measured blood pressure,160 to less than 170,Total 18 +,2.3
2022,10,Females,Measured blood pressure,170 or more,18-24,0.0
2022,10,Females,Measured blood pressure,170 or more,25-34,0.2
2022,10,Females,Measured blood pressure,170 or more,35-44,0.0
2022,10,Females,Measured blood pressure,170 or more,45-54,1.2
2022,10,Females,Measured blood pressure,170 or more,55-64,2.0
2022,10,Females,Measured blood pressure,170 or more,65 +,6.8
2022,10,Females,Measured blood pressure,170 or more,25-44,0.1
2022,10,Females,Measured blood pressure,170 or more,45-64,1.3
2022,10,Females,Measured blood pressure,170 or more,65-74,5.4
2022,10,Females,Measured blood pressure,170 or more,75 +,8.3
2022,10,Females,Measured blood pressure,170 or more,18-44,0.1
2022,10,Females,Measured blood pressure,170 or more,45 +,3.5
2022,10,Females,Measured blood pressure,170 or more,Total 18 +,1.9
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,18-24,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,25-34,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,35-44,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,45-54,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,55-64,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,65 +,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,25-44,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,45-64,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,65-74,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,75 +,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,18-44,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,45 +,100.0
2022,10,Females,Measured blood pressure,Total females aged 18 years and over,Total 18 +,100.0
2022,10,Females,Measured blood pressure,Less than 60,18-24,10.8
2022,10,Females,Measured blood pressure,Less than 60,25-34,3.9
2022,10,Females,Measured blood pressure,Less than 60,35-44,4.4
2022,10,Females,Measured blood pressure,Less than 60,45-54,3.8
2022,10,Females,Measured blood pressure,Less than 60,55-64,1.8
2022,10,Females,Measured blood pressure,Less than 60,65 +,5.0
2022,10,Females,Measured blood pressure,Less than 60,25-44,4.1
2022,10,Females,Measured blood pressure,Less than 60,45-64,2.7
2022,10,Females,Measured blood pressure,Less than 60,65-74,3.8
2022,10,Females,Measured blood pressure,Less than 60,75 +,5.9
2022,10,Females,Measured blood pressure,Less than 60,18-44,5.3
2022,10,Females,Measured blood pressure,Less than 60,45 +,3.6
2022,10,Females,Measured blood pressure,Less than 60,Total 18 +,4.4
2022,10,Females,Measured blood pressure,60 to less than 65,18-24,10.2
2022,10,Females,Measured blood pressure,60 to less than 65,25-34,8.1
2022,10,Females,Measured blood pressure,60 to less than 65,35-44,8.0
2022,10,Females,Measured blood pressure,60 to less than 65,45-54,4.7
2022,10,Females,Measured blood pressure,60 to less than 65,55-64,3.8
2022,10,Females,Measured blood pressure,60 to less than 65,65 +,8.1
2022,10,Females,Measured blood pressure,60 to less than 65,25-44,8.0
2022,10,Females,Measured blood pressure,60 to less than 65,45-64,4.1
2022,10,Females,Measured blood pressure,60 to less than 65,65-74,5.9
2022,10,Females,Measured blood pressure,60 to less than 65,75 +,10.3
2022,10,Females,Measured blood pressure,60 to less than 65,18-44,8.7
2022,10,Females,Measured blood pressure,60 to less than 65,45 +,5.8
2022,10,Females,Measured blood pressure,60 to less than 65,Total 18 +,7.0
2022,10,Females,Measured blood pressure,65 to less than 70,18-24,11.7
2022,10,Females,Measured blood pressure,65 to less than 70,25-34,13.4
2022,10,Females,Measured blood pressure,65 to less than 70,35-44,17.2
2022,10,Females,Measured blood pressure,65 to less than 70,45-54,6.4
2022,10,Females,Measured blood pressure,65 to less than 70,55-64,6.1
2022,10,Females,Measured blood pressure,65 to less than 70,65 +,12.8
2022,10,Females,Measured blood pressure,65 to less than 70,25-44,15.2
2022,10,Females,Measured blood pressure,65 to less than 70,45-64,6.3
2022,10,Females,Measured blood pressure,65 to less than 70,65-74,12.6
2022,10,Females,Measured blood pressure,65 to less than 70,75 +,13.9
2022,10,Females,Measured blood pressure,65 to less than 70,18-44,14.5
2022,10,Females,Measured blood pressure,65 to less than 70,45 +,9.0
2022,10,Females,Measured blood pressure,65 to less than 70,Total 18 +,11.5
2022,10,Females,Measured blood pressure,70 to less than 75,18-24,21.1
2022,10,Females,Measured blood pressure,70 to less than 75,25-34,21.5
2022,10,Females,Measured blood pressure,70 to less than 75,35-44,17.1
2022,10,Females,Measured blood pressure,70 to less than 75,45-54,15.3
2022,10,Females,Measured blood pressure,70 to less than 75,55-64,11.8
2022,10,Females,Measured blood pressure,70 to less than 75,65 +,17.5
2022,10,Females,Measured blood pressure,70 to less than 75,25-44,19.1
2022,10,Females,Measured blood pressure,70 to less than 75,45-64,13.9
2022,10,Females,Measured blood pressure,70 to less than 75,65-74,18.2
2022,10,Females,Measured blood pressure,70 to less than 75,75 +,16.2
2022,10,Females,Measured blood pressure,70 to less than 75,18-44,19.8
2022,10,Females,Measured blood pressure,70 to less than 75,45 +,15.4
2022,10,Females,Measured blood pressure,70 to less than 75,Total 18 +,17.4
2022,10,Females,Measured blood pressure,75 to less than 80,18-24,17.8
2022,10,Females,Measured blood pressure,75 to less than 80,25-34,18.3
2022,10,Females,Measured blood pressure,75 to less than 80,35-44,16.4
2022,10,Females,Measured blood pressure,75 to less than 80,45-54,17.2
2022,10,Females,Measured blood pressure,75 to less than 80,55-64,22.1
2022,10,Females,Measured blood pressure,75 to less than 80,65 +,19.6
2022,10,Females,Measured blood pressure,75 to less than 80,25-44,17.1
2022,10,Females,Measured blood pressure,75 to less than 80,45-64,19.4
2022,10,Females,Measured blood pressure,75 to less than 80,65-74,18.9
2022,10,Females,Measured blood pressure,75 to less than 80,75 +,21.0
2022,10,Females,Measured blood pressure,75 to less than 80,18-44,17.4
2022,10,Females,Measured blood pressure,75 to less than 80,45 +,19.6
2022,10,Females,Measured blood pressure,75 to less than 80,Total 18 +,18.5
2022,10,Females,Measured blood pressure,80 to less than 85,18-24,14.3
2022,10,Females,Measured blood pressure,80 to less than 85,25-34,16.9
2022,10,Females,Measured blood pressure,80 to less than 85,35-44,15.6
2022,10,Females,Measured blood pressure,80 to less than 85,45-54,15.7
2022,10,Females,Measured blood pressure,80 to less than 85,55-64,19.3
2022,10,Females,Measured blood pressure,80 to less than 85,65 +,17.2
2022,10,Females,Measured blood pressure,80 to less than 85,25-44,16.2
2022,10,Females,Measured blood pressure,80 to less than 85,45-64,17.1
2022,10,Females,Measured blood pressure,80 to less than 85,65-74,18.1
2022,10,Females,Measured blood pressure,80 to less than 85,75 +,16.1
2022,10,Females,Measured blood pressure,80 to less than 85,18-44,16.0
2022,10,Females,Measured blood pressure,80 to less than 85,45 +,17.2
2022,10,Females,Measured blood pressure,80 to less than 85,Total 18 +,16.6
2022,10,Females,Measured blood pressure,85 to less than 90,18-24,7.5
2022,10,Females,Measured blood pressure,85 to less than 90,25-34,8.7
2022,10,Females,Measured blood pressure,85 to less than 90,35-44,11.2
2022,10,Females,Measured blood pressure,85 to less than 90,45-54,16.2
2022,10,Females,Measured blood pressure,85 to less than 90,55-64,15.4
2022,10,Females,Measured blood pressure,85 to less than 90,65 +,9.9
2022,10,Females,Measured blood pressure,85 to less than 90,25-44,9.9
2022,10,Females,Measured blood pressure,85 to less than 90,45-64,15.6
2022,10,Females,Measured blood pressure,85 to less than 90,65-74,11.1
2022,10,Females,Measured blood pressure,85 to less than 90,75 +,9.3
2022,10,Females,Measured blood pressure,85 to less than 90,18-44,9.3
2022,10,Females,Measured blood pressure,85 to less than 90,45 +,13.3
2022,10,Females,Measured blood pressure,85 to less than 90,Total 18 +,11.5
2022,10,Females,Measured blood pressure,90 to less than 95,18-24,3.4
2022,10,Females,Measured blood pressure,90 to less than 95,25-34,4.9
2022,10,Females,Measured blood pressure,90 to less than 95,35-44,4.3
2022,10,Females,Measured blood pressure,90 to less than 95,45-54,12.5
2022,10,Females,Measured blood pressure,90 to less than 95,55-64,9.8
2022,10,Females,Measured blood pressure,90 to less than 95,65 +,3.7
2022,10,Females,Measured blood pressure,90 to less than 95,25-44,4.7
2022,10,Females,Measured blood pressure,90 to less than 95,45-64,11.5
2022,10,Females,Measured blood pressure,90 to less than 95,65-74,4.8
2022,10,Females,Measured blood pressure,90 to less than 95,75 +,2.2
2022,10,Females,Measured blood pressure,90 to less than 95,18-44,4.4
2022,10,Females,Measured blood pressure,90 to less than 95,45 +,8.2
2022,10,Females,Measured blood pressure,90 to less than 95,Total 18 +,6.5
2022,10,Females,Measured blood pressure,95 to less than 100,18-24,0.5
2022,10,Females,Measured blood pressure,95 to less than 100,25-34,3.1
